_idx,first_name,_company_name,_company_website,_country,primary_service,sub_industry,client_profile,matrix_key,matrix_pain_used,custom_personalisation,full_email
821,,Sennasearch,,,permanent_recruiting,ecommerce,mixed_types,permanent_recruiting__ecommerce,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors hiring managers and they keep saying they recycle the same profiles and never land the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors hiring managers and they keep saying they recycle the same profiles and never land the right fit

worth intro'ing you?"
822,,WannaFlex,,,staffing,it_services,mixed_types,staffing__it_services,keep losing contractors mid-project because margins are too thin,figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins stay too thin,"your name came up on my end,

figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins stay too thin

worth intro'ing you?"
823,,WeAreKeen | Talent Partners,,,rpo,saas,mixed_types,rpo__saas,internal recruiting team can't keep up with headcount targets,figured i'd reach out - i talk to a lot of heads of talent at scaling SaaS and they keep saying they can't keep up with headcount targets and end up missing hires,"your name came up on my end,

figured i'd reach out - i talk to a lot of heads of talent at scaling SaaS and they keep saying they can't keep up with headcount targets and end up missing hires

worth intro'ing you?"
824,,IT-Personalberatung Dr. Dienst & Wenzel GmbH & Co. KG,,,permanent_recruiting,null,mixed_types,permanent_recruiting__null,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit

worth intro'ing you?"
825,,LaDraft Recruitment,,,rpo,ai_ml,mixed_types,rpo__ai_ml,everyone wants ML engineers but nobody can find ones who ship,figured i'd reach out - i talk to a lot of CTOs in AI and they keep saying they can't find ML engineers who actually ship on time,"your name came up on my end,

figured i'd reach out - i talk to a lot of CTOs in AI and they keep saying they can't find ML engineers who actually ship on time

worth intro'ing you?"
826,,Keyman Executive Search,,,executive_search,consumer_goods,mixed_types,executive_search__consumer_goods,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
827,,Create Recruitment Specialists Ltd,,,permanent_recruiting,fashion_apparel,enterprise_private,permanent_recruiting__fashion_apparel,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR in growing companies and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in growing companies and they keep saying they keep interviewing the same candidates and never finding the right fit

worth intro'ing you?"
828,,WorkoSolutions Recrutement,,,executive_search,telecom,mixed_types,executive_search__telecom,can't find field technicians who stay through a full deployment,figured i'd reach out - i talk to a lot of project managers telecom and they keep saying they can't find field technicians who stay through a full deployment,"your name came up on my end,

figured i'd reach out - i talk to a lot of project managers telecom and they keep saying they can't find field technicians who stay through a full deployment

worth intro'ing you?"
829,,Wave Talent,,,staffing,saas,mixed_types,staffing__saas,keep interviewing VP Sales candidates who can't build a team,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team

worth intro'ing you?"
830,,ZABEL,,,permanent_recruiting,enterprise_software,mixed_types,permanent_recruiting__enterprise_software,finding engineers who know legacy stacks and actually want to work in them,figured i'd reach out - i talk to a lot of hiring managers in enterprise software and they keep saying they can't find engineers familiar with legacy stacks who actually want the job,"your name came up on my end,

figured i'd reach out - i talk to a lot of hiring managers in enterprise software and they keep saying they can't find engineers familiar with legacy stacks who actually want the job

worth intro'ing you?"
831,,Inoltra,,,staffing,banking,mixed_types,staffing__banking,compliance headcount never keeps up with regulatory changes,figured i'd reach out - i talk to a lot of ops leads at regional banks and they keep saying they can't keep compliance headcount up with regulatory changes,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops leads at regional banks and they keep saying they can't keep compliance headcount up with regulatory changes

worth intro'ing you?"
832,,pplwise,,,rpo,fintech,mixed_types,rpo__fintech,internal recruiting team is the bottleneck and leadership knows it,figured i'd reach out - i talk to a lot of heads of talent at scaling firms and they keep saying they can't scale hiring because internal recruiting is the bottleneck,"your name came up on my end,

figured i'd reach out - i talk to a lot of heads of talent at scaling firms and they keep saying they can't scale hiring because internal recruiting is the bottleneck

worth intro'ing you?"
833,,AIMS International Germany,,,executive_search,null,mixed_types,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
834,,crooton,,,sourcing,saas,mixed_types,sourcing__saas,internal team can reach out but can't find the right people to reach,figured i'd reach out - i talk to a lot of talent leads in SaaS and they keep saying they can't find the right candidates when a req opens,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads in SaaS and they keep saying they can't find the right candidates when a req opens

worth intro'ing you?"
835,,add-victor,,,permanent_recruiting,null,unknown_type,permanent_recruiting__null,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR in growth companies and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in growth companies and they keep saying they keep interviewing the same candidates and never finding the right fit

worth intro'ing you?"
836,,Superstars,,,staffing,enterprise_software,mixed_types,staffing__enterprise_software,can't staff implementation projects fast enough when deals close,figured i'd reach out - i talk to a lot of HR in enterprise software and they keep saying they can't staff implementation projects fast enough when deals close,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in enterprise software and they keep saying they can't staff implementation projects fast enough when deals close

worth intro'ing you?"
837,,sympl,,,sourcing,saas,mixed_types,sourcing__saas,internal team can reach out but can't find the right people to reach,figured i'd reach out - i talk to a lot of talent leads SaaS and they keep saying they can't get the right candidates despite internal outreach,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads SaaS and they keep saying they can't get the right candidates despite internal outreach

worth intro'ing you?"
838,,itenium,,,staffing,it_services,mixed_types,staffing__it_services,keep losing contractors mid-project because margins are too thin,figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins stay thin,"your name came up on my end,

figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins stay thin

worth intro'ing you?"
839,,PIR International,,,executive_search,pharma,mixed_types,executive_search__pharma,can't fill senior regulatory roles without burning 3-4 months,figured i'd reach out - i talk to a lot of HR in pharma and they keep saying they can't fill senior regulatory roles without burning 3-4 months,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in pharma and they keep saying they can't fill senior regulatory roles without burning 3-4 months

worth intro'ing you?"
840,,Care Hires,,,staffing,health_tech,mixed_types,staffing__health_tech,need clinical and tech hybrid talent that barely exists in the market,figured i'd reach out - i talk to a lot of ops leads in digital health and they keep saying they can't find clinical-tech hybrid talent that actually exists,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops leads in digital health and they keep saying they can't find clinical-tech hybrid talent that actually exists

worth intro'ing you?"
841,,Profiles Creative,,,staffing,fashion_apparel,mixed_types,staffing__fashion_apparel,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it

worth intro'ing you?"
842,,Crearte Consulting,,,permanent_recruiting,it_services,mixed_types,permanent_recruiting__it_services,keep filling the same roles every 12 months when people leave,figured i'd reach out - i talk to a lot of talent leads in IT services and they keep saying they keep filling the same roles every 12 months when people leave,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads in IT services and they keep saying they keep filling the same roles every 12 months when people leave

worth intro'ing you?"
843,,ZABEL,,,permanent_recruiting,cybersecurity,mixed_types,permanent_recruiting__cybersecurity,security hiring is so niche that most agencies send completely wrong profiles,figured i'd reach out - i talk to a lot of CISOs in cybersecurity and they keep saying they can't get right candidates because agencies send wrong profiles,"your name came up on my end,

figured i'd reach out - i talk to a lot of CISOs in cybersecurity and they keep saying they can't get right candidates because agencies send wrong profiles

worth intro'ing you?"
844,,BGH-Consulting,,,executive_search,packaging,enterprise_private,executive_search__packaging,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs at growing firms and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs at growing firms and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
845,,PLES Convergence,,,executive_search,telecom,mixed_types,executive_search__telecom,can't find field technicians who stay through a full deployment,figured i'd reach out - i talk to a lot of project managers in telecom and they keep saying they can't find field technicians who stay through a full deployment,"your name came up on my end,

figured i'd reach out - i talk to a lot of project managers in telecom and they keep saying they can't find field technicians who stay through a full deployment

worth intro'ing you?"
846,,Experza,,,staffing,null,smb_general,staffing__null,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it

worth intro'ing you?"
847,,Amby,,,rpo,saas,mixed_types,rpo__saas,internal recruiting team can't keep up with headcount targets,figured i'd reach out - i talk to a lot of heads of talent at scaling SaaS and they keep saying they can't scale embedded recruitment fast enough for our hiring goals,"your name came up on my end,

figured i'd reach out - i talk to a lot of heads of talent at scaling SaaS and they keep saying they can't scale embedded recruitment fast enough for our hiring goals

worth intro'ing you?"
848,,Eastmen | Experts without borders,,,staffing,industrial_equipment,unknown_type,staffing__industrial_equipment,can't find machinists and maintenance techs who actually want the work,figured i'd reach out - i talk to a lot of plant managers in manufacturing and they keep saying they can't find machinists and maintenance techs who actually want the work,"your name came up on my end,

figured i'd reach out - i talk to a lot of plant managers in manufacturing and they keep saying they can't find machinists and maintenance techs who actually want the work

worth intro'ing you?"
849,,IseeQ,,,permanent_recruiting,ai_ml,mixed_types,permanent_recruiting__ai_ml,everyone wants ML engineers but nobody can find ones who ship,figured i'd reach out - i talk to a lot of AI CTOs and they keep saying they can't find ML engineers who actually ship for us,"your name came up on my end,

figured i'd reach out - i talk to a lot of AI CTOs and they keep saying they can't find ML engineers who actually ship for us

worth intro'ing you?"
850,,Levu Executives,,,executive_search,ai_ml,mixed_types,executive_search__ai_ml,searching for a head of AI who can actually lead researchers and ship,figured i'd reach out - i talk to a lot of AI founders and they keep saying they can't find a head of AI who actually leads researchers and ships,"your name came up on my end,

figured i'd reach out - i talk to a lot of AI founders and they keep saying they can't find a head of AI who actually leads researchers and ships

worth intro'ing you?"
851,,Cititec,,,permanent_recruiting,fintech,enterprise_private,permanent_recruiting__fintech,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit

worth intro'ing you?"
852,,the female factor,,,unknown,null,enterprise_public,unknown__null,finding the right people is taking longer than the business can afford,figured i'd reach out - i talk to a lot of HR and ops leaders scaling and they keep saying they can't fill roles without burning 3-4 months and losing momentum,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR and ops leaders scaling and they keep saying they can't fill roles without burning 3-4 months and losing momentum

worth intro'ing you?"
853,,Talentify HR Solutions,,,unknown,fashion_apparel,unknown,unknown__fashion_apparel,finding the right people is taking longer than the business can afford,figured i'd reach out - i talk to a lot of HR ops leaders scaling and they keep saying they can't fill roles without burning 3-4 months and losing momentum,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR ops leaders scaling and they keep saying they can't fill roles without burning 3-4 months and losing momentum

worth intro'ing you?"
854,,MoVal Oy,,,staffing,it_services,unknown_type,staffing__it_services,keep losing contractors mid-project because margins are too thin,figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins stay too thin,"your name came up on my end,

figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins stay too thin

worth intro'ing you?"
855,,GS2 | B Corp™,,,executive_search,renewables,enterprise_private,executive_search__renewables,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs at growing firms and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs at growing firms and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
856,,Le Bon Candidat Recrutement & Intérim,,,staffing,null,mixed_types,staffing__null,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it

worth intro'ing you?"
857,,IT Recruitment Agency LUCKY HUNTER,,,staffing,null,mixed_types,staffing__null,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it

worth intro'ing you?"
858,,VitaMaritime Ltd,,,staffing,transportation_freight,enterprise_private,staffing__transportation_freight,driver shortage is real and every agency sends the same recycled pool,figured i'd reach out - i talk to a lot of freight ops directors and they keep saying they can't find drivers because agencies recycle the same pool,"your name came up on my end,

figured i'd reach out - i talk to a lot of freight ops directors and they keep saying they can't find drivers because agencies recycle the same pool

worth intro'ing you?"
859,,Sunny Dolphin,,,staffing,null,mixed_types,staffing__null,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR leaders mid-market and they keep saying they can't scale headcount quickly enough when IT projects surge,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR leaders mid-market and they keep saying they can't scale headcount quickly enough when IT projects surge

worth intro'ing you?"
860,,Altima,,,executive_search,saas,vc_growth,executive_search__saas,keep interviewing VP Sales candidates who can't build a team,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team

worth intro'ing you?"
861,,Foyne Jones,,,executive_search,consumer_goods,mixed_types,executive_search__consumer_goods,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs at growing firms and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs at growing firms and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
862,,Flex360 Limited,,,staffing,mental_health,enterprise_public,staffing__mental_health,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR leaders mid‑market and they keep saying they can't flex headcount fast enough when the business actually needs it,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR leaders mid‑market and they keep saying they can't flex headcount fast enough when the business actually needs it

worth intro'ing you?"
863,,Care Hires,,,staffing,health_tech,mixed_types,staffing__health_tech,need clinical and tech hybrid talent that barely exists in the market,figured i'd reach out - i talk to a lot of ops leads in digital health and they keep saying they can't find clinical‑tech hybrid talent that barely exists,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops leads in digital health and they keep saying they can't find clinical‑tech hybrid talent that barely exists

worth intro'ing you?"
864,,Slinger,,,staffing,hospitality,mixed_types,staffing__hospitality,can't hold onto floor staff long enough to stop rehiring constantly,figured i'd reach out - i talk to a lot of hotel and restaurant operators and they keep saying they can't fill on-demand shifts without constantly rehiring staff,"your name came up on my end,

figured i'd reach out - i talk to a lot of hotel and restaurant operators and they keep saying they can't fill on-demand shifts without constantly rehiring staff

worth intro'ing you?"
865,,Sonnar,,,executive_search,null,vc_established,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
866,,Jopp,,,permanent_recruiting,saas,mixed_types,permanent_recruiting__saas,posting the same roles for 6 weeks and still interviewing wrong people,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep posting the same sales roles for weeks and still interview mismatches,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep posting the same sales roles for weeks and still interview mismatches

worth intro'ing you?"
867,,Genius Search Group,,,executive_search,pharma,mixed_types,executive_search__pharma,can't fill senior regulatory roles without burning 3-4 months,figured i'd reach out - i talk to a lot of HR in pharma and they keep saying they can't fill senior regulatory roles without burning 3-4 months,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in pharma and they keep saying they can't fill senior regulatory roles without burning 3-4 months

worth intro'ing you?"
868,,bits&birds,,,executive_search,null,unknown_type,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs in digital and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs in digital and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
869,,Madison Recruitment,,,permanent_recruiting,it_services,mixed_types,permanent_recruiting__it_services,keep filling the same roles every 12 months when people leave,figured i'd reach out - i talk to a lot of talent leads in IT services and they keep saying they keep filling the same roles every year as people leave,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads in IT services and they keep saying they keep filling the same roles every year as people leave

worth intro'ing you?"
870,,Jobissim,,,permanent_recruiting,it_services,mixed_types,permanent_recruiting__it_services,keep filling the same roles every 12 months when people leave,figured i'd reach out - i talk to a lot of talent leads in IT services and they keep saying they keep refilling the same roles every year as people leave,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads in IT services and they keep saying they keep refilling the same roles every year as people leave

worth intro'ing you?"
871,,fdu GmbH & Co. KG,,,unknown,null,unknown_type,unknown__null,finding the right people is taking longer than the business can afford,figured i'd reach out - i talk to a lot of HR and ops leaders at growing firms and they keep saying they can't fill roles fast enough for the business,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR and ops leaders at growing firms and they keep saying they can't fill roles fast enough for the business

worth intro'ing you?"
872,,persomatch GmbH,,,sourcing,food_beverage,enterprise_public,sourcing__food_beverage,pipeline is always thin because finding the right people is the hardest part,figured i'd reach out - i talk to a lot of talent leads scaling hiring and they keep saying they keep having a thin bench when a req opens,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads scaling hiring and they keep saying they keep having a thin bench when a req opens

worth intro'ing you?"
873,,Tribe.xyz,,,rpo,null,vc_growth,rpo__null,internal recruiting team is the bottleneck and leadership knows it,figured i'd reach out - i talk to a lot of talent heads scaling and they keep saying they can't get hires fast because internal recruiting is the bottleneck,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent heads scaling and they keep saying they can't get hires fast because internal recruiting is the bottleneck

worth intro'ing you?"
874,,Skyscrapers,,,permanent_recruiting,government,enterprise_private,permanent_recruiting__government,clearance timelines are killing project starts and nobody is moving fast,figured i'd reach out - i talk to a lot of program managers in government contracting and they keep saying they clearance timelines are killing project starts and nobody is moving fast,"your name came up on my end,

figured i'd reach out - i talk to a lot of program managers in government contracting and they keep saying they clearance timelines are killing project starts and nobody is moving fast

worth intro'ing you?"
875,,hirewood | We create growth.,,,permanent_recruiting,null,mixed_types,permanent_recruiting__null,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep recycling the same profiles and never landing the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep recycling the same profiles and never landing the right fit

worth intro'ing you?"
876,,WKL Consultancy,,,permanent_recruiting,saas,unknown_type,permanent_recruiting__saas,posting the same roles for 6 weeks and still interviewing wrong people,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep posting the same roles for weeks and still get wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep posting the same roles for weeks and still get wrong candidates

worth intro'ing you?"
877,,Maze,,,permanent_recruiting,null,mixed_types,permanent_recruiting__null,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep recycling the same profiles and never land the right engineer,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep recycling the same profiles and never land the right engineer

worth intro'ing you?"
878,,DIVERSE.,,,sourcing,null,mixed_types,sourcing__null,pipeline is always thin because finding the right people is the hardest part,figured i'd reach out - i talk to a lot of talent leads scaling hiring and they keep saying they always have a thin bench when a req opens,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads scaling hiring and they keep saying they always have a thin bench when a req opens

worth intro'ing you?"
879,,Recruitment Circle,,,permanent_recruiting,null,mixed_types,permanent_recruiting__null,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers scaling and they keep saying they recycle the same tech profiles and still miss the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers scaling and they keep saying they recycle the same tech profiles and still miss the right fit

worth intro'ing you?"
880,,Netrevenue,,,permanent_recruiting,education,smb_professional,permanent_recruiting__education,can't fill substitute and specialist roles before the semester starts,figured i'd reach out - i talk to a lot of HR leads in school districts and they keep saying they can't fill substitute and specialist roles before the semester starts,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR leads in school districts and they keep saying they can't fill substitute and specialist roles before the semester starts

worth intro'ing you?"
881,,Harrington Starr,,,permanent_recruiting,fintech,mixed_types,permanent_recruiting__fintech,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR in growing firms and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in growing firms and they keep saying they keep interviewing the same candidates and never finding the right fit

worth intro'ing you?"
882,,Multiple,,,executive_search,enterprise_software,enterprise_private,executive_search__enterprise_software,can't find a CRO who's actually built an enterprise sales motion before,figured i'd reach out - i talk to a lot of enterprise software founders and they keep saying they can't find a CRO who's actually built an enterprise sales motion before,"your name came up on my end,

figured i'd reach out - i talk to a lot of enterprise software founders and they keep saying they can't find a CRO who's actually built an enterprise sales motion before

worth intro'ing you?"
883,,Purple Recruitment,,,executive_search,ai_ml,mixed_types,executive_search__ai_ml,searching for a head of AI who can actually lead researchers and ship,figured i'd reach out - i talk to a lot of AI founders and they keep saying they can't find a head of AI who actually ships,"your name came up on my end,

figured i'd reach out - i talk to a lot of AI founders and they keep saying they can't find a head of AI who actually ships

worth intro'ing you?"
884,,PIR International,,,executive_search,pharma,mixed_types,executive_search__pharma,can't fill senior regulatory roles without burning 3-4 months,figured i'd reach out - i talk to a lot of HR in pharma and they keep saying they can't fill senior regulatory roles without burning 3-4 months,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in pharma and they keep saying they can't fill senior regulatory roles without burning 3-4 months

worth intro'ing you?"
885,,Breakroom,,,unknown,consumer_goods,mixed_types,unknown__consumer_goods,finding the right people is taking longer than the business can afford,figured i'd reach out - i talk to a lot of HR and ops leaders scaling and they keep saying they can't fill roles fast enough for the business pace,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR and ops leaders scaling and they keep saying they can't fill roles fast enough for the business pace

worth intro'ing you?"
886,,Montresor Legal,,,executive_search,legal,mixed_types,executive_search__legal,can't find associates who bill well and actually want to stay,figured i'd reach out - i talk to a lot of law firm partners and they keep saying they can't find associates who bill well and actually want to stay,"your name came up on my end,

figured i'd reach out - i talk to a lot of law firm partners and they keep saying they can't find associates who bill well and actually want to stay

worth intro'ing you?"
887,,Kadraa Recruitment,,,staffing,saas,smb_tech,staffing__saas,keep interviewing VP Sales candidates who can't build a team,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team

worth intro'ing you?"
888,,Ambio,,,executive_search,energy_oil_gas,mixed_types,executive_search__energy_oil_gas,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
889,,itenium,,,staffing,it_services,unknown_type,staffing__it_services,keep losing contractors mid-project because margins are too thin,figured i'd reach out - i talk to a lot of IT managers at mid-market tech and they keep saying they keep losing contractors mid-project because margins are too thin,"your name came up on my end,

figured i'd reach out - i talk to a lot of IT managers at mid-market tech and they keep saying they keep losing contractors mid-project because margins are too thin

worth intro'ing you?"
890,,RedCat Digital,,,staffing,ecommerce_tech,mixed_types,staffing__ecommerce_tech,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it

worth intro'ing you?"
891,,LinuxRecruit,,,permanent_recruiting,it_services,enterprise_private,permanent_recruiting__it_services,keep filling the same roles every 12 months when people leave,figured i'd reach out - i talk to a lot of talent leads at IT services firms and they keep saying they keep cycling the same DevOps profiles every year as people quit,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads at IT services firms and they keep saying they keep cycling the same DevOps profiles every year as people quit

worth intro'ing you?"
892,,Amby,,,rpo,saas,mixed_types,rpo__saas,internal recruiting team can't keep up with headcount targets,figured i'd reach out - i talk to a lot of heads of talent in scaling SaaS and they keep saying they can't hit headcount goals because embedded recruitment drags on,"your name came up on my end,

figured i'd reach out - i talk to a lot of heads of talent in scaling SaaS and they keep saying they can't hit headcount goals because embedded recruitment drags on

worth intro'ing you?"
893,,Hubert,,,sourcing,null,enterprise_private,sourcing__null,pipeline is always thin because finding the right people is the hardest part,figured i'd reach out - i talk to a lot of talent leads scaling hiring and they keep saying they keep a thin bench when a req opens,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads scaling hiring and they keep saying they keep a thin bench when a req opens

worth intro'ing you?"
894,,Recommended by,,,rpo,gaming,smb_tech,rpo__gaming,internal recruiting team is the bottleneck and leadership knows it,figured i'd reach out - i talk to a lot of heads of talent at scaling tech and they keep saying they keep hitting bottlenecks with internal recruiting slowing hires,"your name came up on my end,

figured i'd reach out - i talk to a lot of heads of talent at scaling tech and they keep saying they keep hitting bottlenecks with internal recruiting slowing hires

worth intro'ing you?"
895,,Ronald James Group,,,permanent_recruiting,it_services,smb_tech,permanent_recruiting__it_services,keep filling the same roles every 12 months when people leave,figured i'd reach out - i talk to a lot of talent leads at IT services and they keep saying they keep filling the same roles every year as people leave,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads at IT services and they keep saying they keep filling the same roles every year as people leave

worth intro'ing you?"
