_idx,first_name,_company_name,_company_website,_country,primary_service,sub_industry,client_profile,matrix_key,matrix_pain_used,custom_personalisation,full_email
729,,Headshot,,,permanent_recruiting,cybersecurity,mixed_types,permanent_recruiting__cybersecurity,security hiring is so niche that most agencies send completely wrong profiles,figured i'd reach out - i talk to a lot of CISOs in cybersecurity and they keep saying they get consistently wrong profiles from niche security recruiters,"your name came up on my end,

figured i'd reach out - i talk to a lot of CISOs in cybersecurity and they keep saying they get consistently wrong profiles from niche security recruiters

can plug you into the deal flow if you want"
730,,Adxto AB,,,staffing,pharma,enterprise_private,staffing__pharma,can't staff clinical trial teams fast enough when protocols get approved,figured i'd reach out - i talk to a lot of HR in pharma and CROs and they keep saying they can't fill trial teams quickly after protocol approval,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in pharma and CROs and they keep saying they can't fill trial teams quickly after protocol approval

can plug you into the deal flow if you want"
731,,Altima,,,executive_search,saas,vc_growth,executive_search__saas,keep interviewing VP Sales candidates who can't build a team,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team

can plug you into the deal flow if you want"
732,,Artemis Success,,,staffing,specialty_trades,smb_trades,staffing__specialty_trades,can't staff skilled trades fast enough when projects ramp up,figured i'd reach out - i talk to a lot of ops leads in construction and they keep saying they can't staff skilled trades fast enough when projects ramp up,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops leads in construction and they keep saying they can't staff skilled trades fast enough when projects ramp up

can plug you into the deal flow if you want"
733,,Poland Workforce,,,staffing,industrial_equipment,mixed_types,staffing__industrial_equipment,can't find machinists and maintenance techs who actually want the work,figured i'd reach out - i talk to a lot of plant managers in manufacturing and they keep saying they can't find machinists and maintenance techs who actually want the work,"your name came up on my end,

figured i'd reach out - i talk to a lot of plant managers in manufacturing and they keep saying they can't find machinists and maintenance techs who actually want the work

can plug you into the deal flow if you want"
734,,Skywaves Rise,,,executive_search,cybersecurity,enterprise_private,executive_search__cybersecurity,can't find vetted security contractors who clear background checks fast,figured i'd reach out - i talk to a lot of mid-market tech CISOs and they keep saying they can't find vetted security contractors who clear background checks fast,"your name came up on my end,

figured i'd reach out - i talk to a lot of mid-market tech CISOs and they keep saying they can't find vetted security contractors who clear background checks fast

can plug you into the deal flow if you want"
735,,Caraz,,,permanent_recruiting,it_services,mixed_types,permanent_recruiting__it_services,keep filling the same roles every 12 months when people leave,figured i'd reach out - i talk to a lot of talent leads in IT services and they keep saying they keep filling the same roles every year as people leave,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads in IT services and they keep saying they keep filling the same roles every year as people leave

can plug you into the deal flow if you want"
736,,ERTLER EXECUTIVE SEARCH,,,executive_search,automotive,mixed_types,executive_search__automotive,production lines slowing down because skilled trades are impossible to find,figured i'd reach out - i talk to a lot of plant managers in automotive and they keep saying they can't keep production lines moving because skilled trades are impossible to find,"your name came up on my end,

figured i'd reach out - i talk to a lot of plant managers in automotive and they keep saying they can't keep production lines moving because skilled trades are impossible to find

can plug you into the deal flow if you want"
737,,Cossel,,,permanent_recruiting,enterprise_software,mixed_types,permanent_recruiting__enterprise_software,finding engineers who know legacy stacks and actually want to work in them,figured i'd reach out - i talk to a lot of enterprise software hiring managers and they keep saying they can't find engineers comfortable with legacy stacks who actually want to stay,"your name came up on my end,

figured i'd reach out - i talk to a lot of enterprise software hiring managers and they keep saying they can't find engineers comfortable with legacy stacks who actually want to stay

can plug you into the deal flow if you want"
738,,CFR Global Executive Search,,,executive_search,pharma,mixed_types,executive_search__pharma,can't fill senior regulatory roles without burning 3-4 months,figured i'd reach out - i talk to a lot of HR in pharma and they keep saying they can't fill senior regulatory roles without burning 3-4 months,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in pharma and they keep saying they can't fill senior regulatory roles without burning 3-4 months

can plug you into the deal flow if you want"
739,,People | Places   IT and Finance Recruitment Agency Bulgaria,,,permanent_recruiting,cybersecurity,mixed_types,permanent_recruiting__cybersecurity,security hiring is so niche that most agencies send completely wrong profiles,figured i'd reach out - i talk to a lot of CISOs in cybersecurity and they keep saying they keep getting agencies sending completely wrong profiles for our security hires,"your name came up on my end,

figured i'd reach out - i talk to a lot of CISOs in cybersecurity and they keep saying they keep getting agencies sending completely wrong profiles for our security hires

can plug you into the deal flow if you want"
740,,MAZI,,,executive_search,null,vc_growth,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

can plug you into the deal flow if you want"
741,,Latentis werving en selectie,,,permanent_recruiting,government,unknown_type,permanent_recruiting__government,clearance timelines are killing project starts and nobody is moving fast,figured i'd reach out - i talk to a lot of program managers at government contractors and they keep saying they clearance timelines are killing project starts and nobody is moving fast,"your name came up on my end,

figured i'd reach out - i talk to a lot of program managers at government contractors and they keep saying they clearance timelines are killing project starts and nobody is moving fast

can plug you into the deal flow if you want"
742,,CCLD,,,executive_search,null,mixed_types,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs at growing companies and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs at growing companies and they keep saying they keep running senior searches that drag on and surface the wrong candidates

can plug you into the deal flow if you want"
743,,ProHunters,,,executive_search,telecom,mixed_types,executive_search__telecom,can't find field technicians who stay through a full deployment,figured i'd reach out - i talk to a lot of project managers in telecom and they keep saying they can't find field technicians who stay through a full deployment,"your name came up on my end,

figured i'd reach out - i talk to a lot of project managers in telecom and they keep saying they can't find field technicians who stay through a full deployment

can plug you into the deal flow if you want"
744,,KLEEVER,,,rpo,cybersecurity,unknown_type,rpo__cybersecurity,can't find vetted security contractors who clear background checks fast,figured i'd reach out - i talk to a lot of mid-market tech CISOs and they keep saying they can't find vetted security contractors who clear background checks fast,"your name came up on my end,

figured i'd reach out - i talk to a lot of mid-market tech CISOs and they keep saying they can't find vetted security contractors who clear background checks fast

can plug you into the deal flow if you want"
745,,Data Recrutement. | +500 entreprises en forte croissance recrutent ici.,,,executive_search,saas,vc_growth,executive_search__saas,keep interviewing VP Sales candidates who can't build a team,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team

can plug you into the deal flow if you want"
746,,Mental Health in Recruitment,,,unknown,null,unknown_type,unknown__null,finding the right people is taking longer than the business can afford,figured i'd reach out - i talk to a lot of HR and ops leaders in scaling firms and they keep saying they keep losing candidates late-stage due to burnout and stress,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR and ops leaders in scaling firms and they keep saying they keep losing candidates late-stage due to burnout and stress

can plug you into the deal flow if you want"
747,,Folks,,,staffing,hospitality,smb_general,staffing__hospitality,can't hold onto floor staff long enough to stop rehiring constantly,figured i'd reach out - i talk to a lot of hotel and restaurant operators and they keep saying they can't keep floor staff long enough to stop constant rehiring,"your name came up on my end,

figured i'd reach out - i talk to a lot of hotel and restaurant operators and they keep saying they can't keep floor staff long enough to stop constant rehiring

can plug you into the deal flow if you want"
748,,iziwork Italia,,,staffing,null,mixed_types,staffing__null,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't scale headcount quickly enough when demand spikes,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't scale headcount quickly enough when demand spikes

can plug you into the deal flow if you want"
749,,Founders Keepers,,,executive_search,saas,vc_growth,executive_search__saas,keep interviewing VP Sales candidates who can't build a team,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team

can plug you into the deal flow if you want"
750,,N2Growth,,,executive_search,null,mixed_types,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs at scaling firms and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs at scaling firms and they keep saying they keep running senior searches that drag on and surface the wrong candidates

can plug you into the deal flow if you want"
751,,Key Search,,,executive_search,saas,mixed_types,executive_search__saas,keep interviewing VP Sales candidates who can't build a team,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team

can plug you into the deal flow if you want"
752,,Featherstone Sourcing,,,sourcing,saas,mixed_types,sourcing__saas,internal team can reach out but can't find the right people to reach,figured i'd reach out - i talk to a lot of talent leads in SaaS and they keep saying they can't get the right candidates despite outreach efforts,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads in SaaS and they keep saying they can't get the right candidates despite outreach efforts

can plug you into the deal flow if you want"
753,,Prorences,,,permanent_recruiting,hospitals,enterprise_private,permanent_recruiting__hospitals,nursing shortages mean every open role has 3 urgent hires behind it,figured i'd reach out - i talk to a lot of talent leads in hospitals and they keep saying they can't fill roles nursing shortages leave three urgent hires per open req,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads in hospitals and they keep saying they can't fill roles nursing shortages leave three urgent hires per open req

can plug you into the deal flow if you want"
754,,Cititec,,,permanent_recruiting,fintech,enterprise_private,permanent_recruiting__fintech,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit

can plug you into the deal flow if you want"
755,,Iduet,,,staffing,it_services,unknown_type,staffing__it_services,keep losing contractors mid-project because margins are too thin,figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins get too thin,"your name came up on my end,

figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins get too thin

can plug you into the deal flow if you want"
756,,Amston,,,permanent_recruiting,null,mixed_types,permanent_recruiting__null,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR in growing companies and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in growing companies and they keep saying they keep interviewing the same candidates and never finding the right fit

can plug you into the deal flow if you want"
757,,WeAreKey,,,staffing,hospitality,mixed_types,staffing__hospitality,can't hold onto floor staff long enough to stop rehiring constantly,figured i'd reach out - i talk to a lot of hotel and restaurant operators and they keep saying they can't hold onto floor staff long enough to stop rehiring constantly,"your name came up on my end,

figured i'd reach out - i talk to a lot of hotel and restaurant operators and they keep saying they can't hold onto floor staff long enough to stop rehiring constantly

can plug you into the deal flow if you want"
758,,Software Resources,,,staffing,cybersecurity,mixed_types,staffing__cybersecurity,can't find vetted security contractors who clear background checks fast,figured i'd reach out - i talk to a lot of mid-market tech CISOs and they keep saying they can't find vetted security contractors who clear background checks fast,"your name came up on my end,

figured i'd reach out - i talk to a lot of mid-market tech CISOs and they keep saying they can't find vetted security contractors who clear background checks fast

can plug you into the deal flow if you want"
759,,Clarkson Owens Recruitment Limited,,,staffing,civil_infrastructure,mixed_types,staffing__civil_infrastructure,public works deadlines don't move but the skilled labor pool keeps shrinking,figured i'd reach out - i talk to a lot of project directors in infrastructure and they keep saying they can't meet static public works deadlines as skilled labor shrinks,"your name came up on my end,

figured i'd reach out - i talk to a lot of project directors in infrastructure and they keep saying they can't meet static public works deadlines as skilled labor shrinks

can plug you into the deal flow if you want"
760,,FourM,,,executive_search,null,smb_general,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs and they keep saying they keep running senior searches that drag on and surface the wrong candidates

can plug you into the deal flow if you want"
761,,Fire Group,,,staffing,hospitality,mixed_types,staffing__hospitality,can't hold onto floor staff long enough to stop rehiring constantly,figured i'd reach out - i talk to a lot of hotel and restaurant operators and they keep saying they can't hold onto floor staff long enough to stop rehiring constantly,"your name came up on my end,

figured i'd reach out - i talk to a lot of hotel and restaurant operators and they keep saying they can't hold onto floor staff long enough to stop rehiring constantly

can plug you into the deal flow if you want"
762,,Glasford International | Executive Search | Assessment | Talent Strategy,,,executive_search,telecom,mixed_types,executive_search__telecom,can't find field technicians who stay through a full deployment,figured i'd reach out - i talk to a lot of project managers in telecom and they keep saying they can't find field technicians who stay through a full deployment,"your name came up on my end,

figured i'd reach out - i talk to a lot of project managers in telecom and they keep saying they can't find field technicians who stay through a full deployment

can plug you into the deal flow if you want"
763,,ITech Consult AG,,,staffing,pharma,mixed_types,staffing__pharma,can't staff clinical trial teams fast enough when protocols get approved,figured i'd reach out - i talk to a lot of HR in pharma and CROs and they keep saying they can't staff clinical trial teams fast enough when protocols get approved,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in pharma and CROs and they keep saying they can't staff clinical trial teams fast enough when protocols get approved

can plug you into the deal flow if you want"
764,,Jobbird.com,,,sourcing,null,mixed_types,sourcing__null,pipeline is always thin because finding the right people is the hardest part,figured i'd reach out - i talk to a lot of talent leads scaling hiring and they keep saying they always have a thin bench when a req opens,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads scaling hiring and they keep saying they always have a thin bench when a req opens

can plug you into the deal flow if you want"
765,,One-Click.ai,,,permanent_recruiting,null,mixed_types,permanent_recruiting__null,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR in growth companies and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in growth companies and they keep saying they keep interviewing the same candidates and never finding the right fit

can plug you into the deal flow if you want"
766,,Eiquem,,,staffing,it_services,mixed_types,staffing__it_services,keep losing contractors mid-project because margins are too thin,figured i'd reach out - i talk to a lot of IT managers at mid-market tech and they keep saying they keep losing contractors mid-project because margins are too thin,"your name came up on my end,

figured i'd reach out - i talk to a lot of IT managers at mid-market tech and they keep saying they keep losing contractors mid-project because margins are too thin

can plug you into the deal flow if you want"
767,,Azon,,,staffing,it_services,mixed_types,staffing__it_services,keep losing contractors mid-project because margins are too thin,figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins stay razor thin,"your name came up on my end,

figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins stay razor thin

can plug you into the deal flow if you want"
768,,Investment Management Partners,,,executive_search,private_equity,mixed_types,executive_search__private_equity,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs at growing firms and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs at growing firms and they keep saying they keep running senior searches that drag on and surface the wrong candidates

can plug you into the deal flow if you want"
769,,De Wervingsfabriek,,,staffing,saas,vc_growth,staffing__saas,keep interviewing VP Sales candidates who can't build a team,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team

can plug you into the deal flow if you want"
770,,RecruitmentJunky,,,permanent_recruiting,null,vc_growth,permanent_recruiting__null,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they can't fill roles without burning 3-4 months and losing momentum,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they can't fill roles without burning 3-4 months and losing momentum

can plug you into the deal flow if you want"
771,,"IMR Executive: Executive Search Company, Specialising in the Digital Industries",,,executive_search,cybersecurity,mixed_types,executive_search__cybersecurity,can't find vetted security contractors who clear background checks fast,figured i'd reach out - i talk to a lot of mid-market tech CISOs and they keep saying they can't find vetted security contractors who clear background checks fast,"your name came up on my end,

figured i'd reach out - i talk to a lot of mid-market tech CISOs and they keep saying they can't find vetted security contractors who clear background checks fast

can plug you into the deal flow if you want"
772,,Babel Profiles,,,executive_search,saas,mixed_types,executive_search__saas,keep interviewing VP Sales candidates who can't build a team,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team

can plug you into the deal flow if you want"
773,,SkillTech,,,permanent_recruiting,industrial_equipment,enterprise_private,permanent_recruiting__industrial_equipment,can't find machinists and maintenance techs who actually want the work,figured i'd reach out - i talk to a lot of plant managers in manufacturing and they keep saying they can't find machinists and maintenance techs who actually want the work,"your name came up on my end,

figured i'd reach out - i talk to a lot of plant managers in manufacturing and they keep saying they can't find machinists and maintenance techs who actually want the work

can plug you into the deal flow if you want"
774,,Kayak,,,staffing,banking,enterprise_private,staffing__banking,compliance headcount never keeps up with regulatory changes,figured i'd reach out - i talk to a lot of ops leads at regional banks and they keep saying they can't keep compliance headcount up with regulatory changes,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops leads at regional banks and they keep saying they can't keep compliance headcount up with regulatory changes

can plug you into the deal flow if you want"
775,,ticjob.es,,,sourcing,telecom,mixed_types,sourcing__telecom,can't find field technicians who stay through a full deployment,figured i'd reach out - i talk to a lot of project managers telecom and they keep saying they can't find field technicians who stay through a full deployment,"your name came up on my end,

figured i'd reach out - i talk to a lot of project managers telecom and they keep saying they can't find field technicians who stay through a full deployment

can plug you into the deal flow if you want"
776,,AIMS International Germany,,,executive_search,automotive,mixed_types,executive_search__automotive,production lines slowing down because skilled trades are impossible to find,figured i'd reach out - i talk to a lot of plant managers at automotive suppliers and they keep saying they can't keep production lines moving when skilled trades are impossible to find,"your name came up on my end,

figured i'd reach out - i talk to a lot of plant managers at automotive suppliers and they keep saying they can't keep production lines moving when skilled trades are impossible to find

can plug you into the deal flow if you want"
777,,Global Recruiter,,,permanent_recruiting,gaming,enterprise_private,permanent_recruiting__gaming,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep recycling the same profiles and never land the right tech talent,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep recycling the same profiles and never land the right tech talent

can plug you into the deal flow if you want"
778,,Surrey Supply Teachers,,,staffing,education,enterprise_public,staffing__education,can't fill substitute and specialist roles before the semester starts,figured i'd reach out - i talk to a lot of HR leads in school districts and they keep saying they can't fill substitute and specialist roles before the semester starts,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR leads in school districts and they keep saying they can't fill substitute and specialist roles before the semester starts

can plug you into the deal flow if you want"
779,,Market Recruitment,,,permanent_recruiting,saas,vc_growth,permanent_recruiting__saas,posting the same roles for 6 weeks and still interviewing wrong people,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep posting same GTM roles for weeks and still get bad fits,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep posting same GTM roles for weeks and still get bad fits

can plug you into the deal flow if you want"
780,,CommissionCrowd: Connecting B2B Commission-Based Sales Reps & Companies Globally,,,sourcing,saas,mixed_types,sourcing__saas,internal team can reach out but can't find the right people to reach,figured i'd reach out - i talk to a lot of talent leads at SaaS and they keep saying they can't get the right reps fast enough to hit quota,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads at SaaS and they keep saying they can't get the right reps fast enough to hit quota

can plug you into the deal flow if you want"
781,,Skillwise,,,staffing,it_services,mixed_types,staffing__it_services,keep losing contractors mid-project because margins are too thin,figured i'd reach out - i talk to a lot of IT managers mid-market tech and they keep saying they can't keep contractors on digital projects because margins are too thin,"your name came up on my end,

figured i'd reach out - i talk to a lot of IT managers mid-market tech and they keep saying they can't keep contractors on digital projects because margins are too thin

can plug you into the deal flow if you want"
782,,Entech Technical Solutions,,,staffing,automotive,enterprise_private,staffing__automotive,production lines slowing down because skilled trades are impossible to find,figured i'd reach out - i talk to a lot of plant managers in automotive and they keep saying they can't keep production lines moving when skilled trades are impossible to find,"your name came up on my end,

figured i'd reach out - i talk to a lot of plant managers in automotive and they keep saying they can't keep production lines moving when skilled trades are impossible to find

can plug you into the deal flow if you want"
783,,PIR International,,,executive_search,pharma,mixed_types,executive_search__pharma,can't fill senior regulatory roles without burning 3-4 months,figured i'd reach out - i talk to a lot of HR in pharma and they keep saying they can't fill senior regulatory roles without burning 3-4 months,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in pharma and they keep saying they can't fill senior regulatory roles without burning 3-4 months

can plug you into the deal flow if you want"
784,,nGenium,,,permanent_recruiting,medical_devices,mixed_types,permanent_recruiting__medical_devices,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit

can plug you into the deal flow if you want"
785,,Bewerberboost GmbH,,,permanent_recruiting,null,mixed_types,permanent_recruiting__null,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit

can plug you into the deal flow if you want"
786,,SPS International,,,executive_search,health_tech,mixed_types,executive_search__health_tech,need clinical and tech hybrid talent that barely exists in the market,figured i'd reach out - i talk to a lot of ops leads in digital health and they keep saying they need clinical and tech hybrid talent that barely exists in the market,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops leads in digital health and they keep saying they need clinical and tech hybrid talent that barely exists in the market

can plug you into the deal flow if you want"
787,,Cuzo | Intermediair zorg en welzijn.,,,staffing,home_care,smb_healthcare,staffing__home_care,can't maintain caseloads when caregivers churn every 3 months,figured i'd reach out - i talk to a lot of ops directors at home health agencies and they keep saying they can't maintain caseloads when caregivers churn every 3 months,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops directors at home health agencies and they keep saying they can't maintain caseloads when caregivers churn every 3 months

can plug you into the deal flow if you want"
788,,SPS International,,,executive_search,null,mixed_types,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs at growing companies and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs at growing companies and they keep saying they keep running senior searches that drag on and surface the wrong candidates

can plug you into the deal flow if you want"
789,,Mainder,,,sourcing,saas,mixed_types,sourcing__saas,internal team can reach out but can't find the right people to reach,figured i'd reach out - i talk to a lot of talent leads SaaS and they keep saying they can't fill roles without burning 3-4 months and losing momentum,"your name came up on my end,

figured i'd reach out - i talk to a lot of talent leads SaaS and they keep saying they can't fill roles without burning 3-4 months and losing momentum

can plug you into the deal flow if you want"
790,,Remoteli,,,staffing,it_services,mixed_types,staffing__it_services,keep losing contractors mid-project because margins are too thin,figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins get too thin,"your name came up on my end,

figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins get too thin

can plug you into the deal flow if you want"
791,,19 London,,,permanent_recruiting,legal,smb_general,permanent_recruiting__legal,can't find associates who bill well and actually want to stay,figured i'd reach out - i talk to a lot of law firm partners and they keep saying they can't find associates who bill well and actually want to stay,"your name came up on my end,

figured i'd reach out - i talk to a lot of law firm partners and they keep saying they can't find associates who bill well and actually want to stay

can plug you into the deal flow if you want"
792,,Henkilöstöpalvelut Duuri-tiimi Oy,,,staffing,null,mixed_types,staffing__null,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR in mid-market firms and they keep saying they can't flex headcount fast enough when the business actually needs it,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR in mid-market firms and they keep saying they can't flex headcount fast enough when the business actually needs it

can plug you into the deal flow if you want"
793,,Lovati&Associati | Head Hunter Italia,,,permanent_recruiting,consumer_goods,mixed_types,permanent_recruiting__consumer_goods,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they keep interviewing the same candidates and never finding the right fit

can plug you into the deal flow if you want"
794,,Ease Agency - Live with Ease | Personal Assistants,,,staffing,null,mixed_types,staffing__null,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it

can plug you into the deal flow if you want"
795,,FARKASOVA INTERNATIONAL,,,executive_search,pharma,mixed_types,executive_search__pharma,can't fill senior regulatory roles without burning 3-4 months,figured i'd reach out - i talk to a lot of HR in pharma and they keep saying they can't fill senior regulatory roles without burning 3-4 months,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in pharma and they keep saying they can't fill senior regulatory roles without burning 3-4 months

can plug you into the deal flow if you want"
796,,Cesop HR Consulting Company,,,permanent_recruiting,null,mixed_types,permanent_recruiting__null,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors hiring managers scaling and they keep saying they keep recycling the same STEM grads and never land diverse engineers,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors hiring managers scaling and they keep saying they keep recycling the same STEM grads and never land diverse engineers

can plug you into the deal flow if you want"
797,,cord,,,unknown,fintech,unknown_type,unknown__fintech,finding the right people is taking longer than the business can afford,figured i'd reach out - i talk to a lot of HR and ops leaders scaling and they keep saying they can't fill data roles without burning 3-4 months,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR and ops leaders scaling and they keep saying they can't fill data roles without burning 3-4 months

can plug you into the deal flow if you want"
798,,GS International Recruitment,,,staffing,specialty_trades,mixed_types,staffing__specialty_trades,can't staff skilled trades fast enough when projects ramp up,figured i'd reach out - i talk to a lot of ops leads in construction and they keep saying they can't staff skilled trades fast enough when projects ramp up,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops leads in construction and they keep saying they can't staff skilled trades fast enough when projects ramp up

can plug you into the deal flow if you want"
799,,&deBlauw Executive Search & Interim Management,,,executive_search,null,mixed_types,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

can plug you into the deal flow if you want"
